1.15 -3.9 0.0172905 0.0160514 0.0375184
1.2 -3.9 0.0162799 0.0158184 0.014021
1.25 -3.9 0.0152455 0.0155809 -0.010228
1.3 -3.9 0.0140879 0.0153392 -0.0383005
1.35 -3.9 0.0132763 0.0150938 -0.0558445
1.4 -3.9 0.0130842 0.0148454 -0.0543195
1.45 -3.9 0.0122952 0.0145943 -0.0711838
1.5 -3.9 0.0111861 0.014341 -0.0980682
1.55 -3.9 0.0105205 0.0140859 -0.111269
1.6 -3.9 0.00953493 0.0138294 -0.134562
1.65 -3.9 0.00862531 0.0135721 -0.155627
1.7 -3.9 0.00806839 0.0133142 -0.165707
1.75 -3.9 0.00729297 0.0130562 -0.182795
1.8 -3.9 0.00673807 0.0127983 -0.193007
1.85 -3.9 0.00613866 0.0125411 -0.204743
1.9 -3.9 0.00553946 0.0122847 -0.216595
1.95 -3.9 0.00512116 0.0120296 -0.222746
2 -3.9 0.00457292 0.0117759 -0.233198
2.05 -3.9 0.00416886 0.011524 -0.239099
2.1 -3.9 0.0037575 0.0112742 -0.245345
2.15 -3.9 0.00333135 0.0110265 -0.252192
2.2 -3.9 0.00277435 0.0107814 -0.263471
2.25 -3.9 0.0021248 0.0105389 -0.277975
2.3 -3.9 0.00306665 0.0102993 -0.239893
2.35 -3.9 0.00522171 0.0100628 -0.1612
2.4 -3.9 0.00520024 0.0098294 -0.154745
2.45 -3.9 0.00267349 0.00959933 -0.232413
2.5 -3.9 0.000900226 0.00937271 -0.2854
2.55 -3.9 0.0014442 0.00914964 -0.260541
2.6 -3.9 0.00278239 0.00893021 -0.208648
2.65 -3.9 0.00278239 0.00871451 -0.202067
2.7 -3.9 0.00143013 0.0085026 -0.241783
2.75 -3.9 0.00047193 0.00829454 -0.268382
2.8 -3.9 0.000728503 0.00809038 -0.253463
2.85 -3.9 0.00140238 0.00789015 -0.224141
2.9 -3.9 0.00140238 0.00769388 -0.218099
2.95 -3.9 0.000718201 0.00750159 -0.235937
3 -3.9 0.000158151 0.00731328 -0.249685
3.05 -3.9 5.19267e-06 0.00712895 -0.249392
3.1 -3.9 0 0.0069486 -0.244031
